Date,AIZ,AVB,BMS,CFN,CPB,DISCA,EL,FHN,GME,HP,JCP,LIFE,MCP,MYL,NWL,PG,R,SHW,SYK,TWC,VZ
2010-02-12,25.631233559132,60.272651842970056,22.907537671305,25.17,26.543896514528274,14.698442312248284,25.940116325474,8.241376277715483,15.34025564932,34.999867193976,22.16521510339339,,,18.31,11.98066271041,49.06475946187143,28.957027364873,57.882524595523,46.8778234400567,38.55036343701,18.840876991123896
2010-02-16,26.446694774174,62.029173687645304,23.153063262638,25.32,26.98575919863816,14.82652215114902,26.718411379362,8.260351050419358,15.196215690171,36.075751680246,22.886541910695467,,,18.68,11.963274230424,49.91481277508714,29.423392373677,58.416546323614,47.54416207520157,39.002892620213,19.00369134465936
2010-02-17,26.360856751538,62.30862034475274,22.866616739417,26.21,27.009860799589603,16.076581378820187,26.94732168933,8.254026126184733,15.428280068799,37.067582691026,23.04683675676259,,,18.87,11.954579990431,49.93070162206314,29.372516190899,58.869107110131,47.78728563126794,39.395653798087,18.977641048093684
2010-02-18,26.438110971911,63.39447021237016,23.390404667592,26.21,27.194639740217376,16.189291637052833,27.244905092287,8.197101808073114,15.540311148137,37.235689642006,23.11807891057021,,,18.86,12.024133910375,50.359700490414994,29.414913009881,59.041080209007,47.94036342582825,39.703032111206,18.9841536222351
2010-02-19,26.66238206009,62.93138718059213,23.333115362948,26.26,27.258910676087904,16.399342572850035,26.933587070732,8.165477186899992,15.452286728657,36.907881087596,24.63197467898197,,,19.07,11.971968470417,50.40736703134298,29.762566925535,59.167797229232,47.868326816623394,40.036025283751,18.89949015839666
2010-02-22,26.576123949252,63.873521624554314,23.243089312793,26.39,26.913454395783813,16.440328121298272,27.052620431914,8.260351050419358,15.268235669745,35.083920669466,24.87241694808266,,,19.61,12.032828150368,50.38353376087899,29.993152092534,58.660929148333,47.80529478356916,40.061640143178,18.886465010113824
2010-02-23,26.248343128067,63.82561648333589,23.046668839727,25.93,26.664404519285515,16.430081734186214,26.855757565343,8.04530362644213,15.100189050739,34.957840456231,24.58744833285221,,,19.16,11.919803030459,50.21670086763105,29.403878887982,58.04544647867,47.38207970449066,39.779876689486,18.71713808243694
2010-02-24,26.696885304425,64.48830427019064,23.079405585238,25.84,26.63226905135025,16.394219379294007,27.473815402254,8.10222794455375,15.092186830786,34.655247944467,25.148480294087157,,,19.42,11.911108790466,50.75692166481486,29.771107116906,58.606621853951,47.62520326055703,39.822568121863,18.86041471354815
2010-02-25,26.360478672156,64.82364025871955,24.143349814345,25.37,26.728675455156047,16.081704572376214,27.730194949417,8.057953474911379,14.011887137172,34.789733505251,24.91694329421242,,,20.7,11.937287051544,50.605977618542916,29.668624820462,58.561112751719,47.580180379804,39.788119533523,18.8083141204168
2010-02-26,26.325975427821,65.00727663339015,23.955113527657,25.24,26.77687865705894,15.95874792703151,27.528753876646,8.095903020319126,13.763818318638,34.058468268489,24.560732525174355,,,21.34,11.998369660726,50.27231183204702,30.138335345829,57.687337988871,47.81429935971976,40.210114740696,18.840876991123896
2010-03-01,26.438110971911,64.87952959014105,24.2333758645,26.09,26.792946391026575,15.825544894574747,28.458129735113,8.04530362644213,13.995882697266,34.108900353783,24.86351167885671,,,21.38,12.059452269907,50.45503357227096,30.138335345829,58.015003524939,48.46262884256342,40.623497800785,18.879952435972406
2010-03-02,26.507117460581,64.89549797054718,24.118797255212,25.76,27.194639740217376,15.753820184790335,28.252110456142,8.0895780960845,13.995882697266,34.277007304763,25.718417524548055,,,21.35,12.103082705037,50.61392204203091,29.958991327053,58.324465420114,49.038921716202225,40.434030564911,19.05579193779071
2010-03-03,26.541620704917,64.2168418032863,24.012402832301,25.38,27.34728321290988,15.682095475005923,28.009465527577,8.152827338430743,14.283962615564,34.646842596918,25.656080639966394,,,21.13,12.199069662323,50.48681126622295,29.984611901164,58.26075267699,48.723761550931,40.778516448318,18.971128473952266
2010-03-04,26.714136926593,64.5521777918152,23.660482818058,25.44,27.435655749731858,15.922885572139304,27.963683465584,8.36787476240797,14.235949295847,33.730659714079,26.217112601201343,,,21.29,12.373591402843,50.58214434807892,30.138335345829,58.916083749126,48.66973409402736,40.769904301233,19.062304511932126
2010-03-05,27.326569513544,66.42846248953649,24.110613068834,25.97,27.628468557343442,16.163675669272685,28.229219425145,8.54497264097745,14.468013674476,33.823118537118,26.849386716243902,,,21.77,12.6615522747,50.59803319505491,30.667827210788,59.307462028318,49.56118713293739,41.588058274325,19.03625421536645
2010-03-08,27.792363312071,67.37059693349866,24.298849355522,25.93,27.44368961671567,16.230277185501066,28.540537446701,8.576597262150573,14.780100252631,33.285176293983,27.259029100637672,,,21.42,12.774991406038,50.20081202065505,30.753229124492,59.398480232782,49.570191709088,42.199520717372,19.296757181023192
2010-03-09,27.895873045076,67.50632816695084,24.069692136945,25.81,27.363350946877514,16.348110637289743,28.224641218946,8.393174459346467,14.45200923457,33.537336720452,26.82267090856605,,,21.61,13.097856625999,50.28820067902302,31.26564060671,59.616923923494,49.52516882833497,42.285642188224,19.479109256982913
2010-03-10,28.12876994434,67.84964834568282,23.856903291124,25.66,27.218741341168826,16.337864250177685,28.320783549132,9.019341958574275,14.62805807353,34.176143134175,26.991871023859126,,,21.81,13.368365323805,50.057812397871096,31.111917162045,58.888778287787,49.78630153670255,42.182296423202,19.374908070720217
2010-03-11,28.447924954441,68.28079461664856,24.012402832301,25.63,27.515994419570017,16.54279199241886,28.929684973645,9.243805219986756,15.484295608468,34.260196609665,26.90281833159961,,,21.98,13.359639236779,50.18492317367905,30.71052816764,59.389378412335,50.18250288732923,42.104787099435,19.433521237992984
2010-03-12,28.37891846577,68.85565631126954,24.143349814345,25.8,27.708807227181605,16.6196398957593,29.076187572024,9.107766879736769,15.37226452913,34.361060780253,27.214502754507915,,,21.95,13.403269671909,50.30408952599901,31.427904242746,59.653331205279,49.73227407979891,41.82919839271,19.361882922437378
2010-03-15,28.137395755423,68.74387764842658,24.290665169144,25.79,27.877518433841743,16.594023927979155,28.89305932405,8.985332373511778,15.524306708232,33.957604097902,27.35698706212314,,,21.95,13.429447932987,50.605977618542916,31.564547304671,59.717043948404,49.90336102666044,41.674179745177,19.44654638627582
2010-03-16,28.585937931782,70.29281054782203,24.421612151188,25.76,28.11853444335622,16.6196398957593,29.044140128628,9.134974547786765,15.532308928184,34.361060780253,27.35698706212314,,,22.09,13.534160977298,50.47092241924696,32.187981274704,59.225545644301,49.91236560281104,41.786137657284,19.49213440526575
2010-03-17,28.8964671308,71.46648650767321,24.536190760476,25.4,28.222974714145835,16.68624141198768,29.268472232396,9.475070398411738,15.892408826056,34.520762383684,27.508376638964318,,,22.1,13.761039239974,50.85225474667083,32.871196584329,59.853571255099,50.66874999946198,42.216745011543,19.635411036376958
2010-03-18,28.723950909123,70.70798843838162,24.225191678122,25.43,28.150669911291487,16.675995024875622,29.208955551805,9.69953365982422,16.932697419906,32.679991270456,27.766629446516912,,,22.36,13.717408804844,50.629810889006905,32.90535734981,59.416683873674,51.019928469335625,42.070338511095,19.733099648498236
2010-03-19,28.637692798285,70.23692121640053,23.856903291124,25.18,28.367584319854522,16.650379057095478,28.902215736449,9.82196816604921,16.892686320143,31.965536728792,27.98035590793975,,,22.53,13.385817497857,50.717199547374875,33.042000411735,59.434887514567,51.001919317034414,41.992829187328,19.804737964053842
2010-03-22,28.767079964542,70.30079473802509,24.429796337566,25.27,28.38365205382215,16.998756218905474,29.735449264729,9.617910655674228,17.284795097825,32.629559185162,28.45233517691518,,,22.91,13.525434890273,50.74897724132686,33.110321942698,59.853571255099,51.191015416197146,42.34592721782,19.961039743447884
2010-03-23,28.611815365034,69.94150617888697,24.552559133232,25.17,28.53629552651466,17.085850509357975,29.895686481706,9.631514489699226,17.764928294987,32.604343142515,29.912799329971236,,,22.92,13.612695760532,51.26536476804669,33.212804239141,60.490698686342,51.32608405845624,42.337315070735,20.1759546901147
2010-03-24,28.879215508632,70.36466825964965,24.298849355522,24.98,28.31134725096781,17.142205638474298,29.158595283612,9.604306821649228,17.372819517304,32.015968814086,29.20037779189511,,,22.66,13.473078368117,50.534477807150935,32.91389754118,59.935487639116,52.190523368914455,43.146856896742,19.837300834760935
2010-03-25,29.043105919225,70.5562888245233,23.897824223012,25.0,28.01409417256661,17.11146647713812,29.021249097632,9.427456979324242,17.428835056973,30.595465078307,29.227093599572964,,,22.26,13.342187062727,50.542422230638934,32.674772182812,60.436087763664,51.938395236697474,43.982235164004,19.739612222639654
2010-03-26,29.301880251739,70.08522160254222,23.930560968523,25.45,28.054263507485697,17.20880715470268,29.263894026197,9.556693402561732,17.604883895933,30.679518553797,29.46753586867366,,,22.38,13.316008801649,50.59803319505491,32.930977923921,60.836567863303,51.20001999234775,44.076968781941,19.778687667488168
2010-03-29,29.646912695092,70.06326507948377,23.946929341279,25.8,28.568430994449923,17.21393034825871,29.794965945321,9.57029723658673,17.420832837021,31.746997692518,29.307241022606526,,,22.87,13.359639236779,50.629810889006905,33.18718366503,60.99129881089,51.624354490609136,45.274057226781,19.830788260619514
2010-03-30,29.621035261841,70.16812605646204,23.619561886169,26.58,28.624668063336635,17.54181473584459,29.987250605693,9.502278066461736,17.460843936784,31.503242613598,29.102419830409644,,,22.65,13.411995758935,50.57419992459092,33.315286535585,60.954891529105,51.92229147875011,46.031926170277,20.338769043650164
2010-03-31,29.655538506176,69.65188740056901,23.504983276881,26.43,28.620651129844727,17.311271025823267,29.698823615134,9.556693402561732,17.532863916358,32.007563466537,28.648251099886117,,,22.71,13.263652279493,50.26436740855903,33.101781751327,61.601120780795,51.660468064929255,45.911356111084,20.20200498668037
2010-04-01,30.095454871451,69.15984743167095,24.323401914655,26.17,28.790674799923014,17.321517412935325,30.023876255288,9.70633557683672,17.924972694041,32.595937794966,29.32505156105843,,,23.16,13.630147934584,50.335867219951005,33.469009980251,62.119924546236,52.04868898887053,46.057762611532,20.371331914357256
2010-04-05,30.733764891653,71.77330562712949,24.626216810632,26.36,28.67732568653749,17.475213219616204,29.643885140742,9.83557200007421,18.117025972905,33.537336720452,29.984041483778846,,,23.25,13.839574023208,50.65364415947089,33.836238209174,62.793459259265,52.229256860471125,46.100823346958,20.48855824890279
2010-04-06,30.595751914312,74.54808840255458,24.454348896699,26.38,28.60445839936108,17.736496090973702,28.970888829439,9.9716103403242,18.01299711352,33.327203031728,29.76140975313006,,,22.83,13.970465328598,50.13725663275107,35.493035335014,63.594419458542,52.16605810541091,45.187935755929,20.319231321225907
2010-04-07,30.104080682535,73.4026838847919,24.167902373478,26.25,28.66113295605384,17.475213219616204,29.062452953426,10.012421842399196,18.149034852716,32.839692873887,29.55658856093318,,,22.72,13.98791750265,49.65264679998323,35.63821858831,63.57621581765,51.61532609702911,44.378393929922,20.003371475367107
2010-04-08,29.983319327361,73.55594223576014,23.930560968523,26.26,28.442531094524618,17.44447405828003,29.318832500589,10.114450597586686,18.501132530635,32.621153837613,27.925072083492218,,,22.55,14.101356633987,49.70031334091122,35.732160693383,64.477296041837,51.552127341968905,44.49035184203,19.950452503210055
2010-04-09,29.871183783271,74.9191349364777,24.454348896699,26.57,28.62874749508655,17.84408315565032,29.968937780896,10.21647935277418,18.645172489783,32.780855441044,28.411822855767422,,,22.54,14.214795765325,49.83536854020717,36.244572175602,64.814063398351,52.0396605952905,45.368790844718,19.897533531052996
2010-04-12,30.155835549037,73.70920058672839,24.274296796389,26.44,28.67732568653749,17.77235844586591,30.179535266065,10.223281269786678,18.781210228979,32.621153837613,27.907044277111655,,,22.53,14.581291420416,49.81153526974318,36.483697533971,65.815263647448,52.0396605952905,45.420463727229,19.80492532977815
2010-04-13,30.20759041554,75.45150605036741,24.552559133232,26.99,28.774482069439365,17.910684671878702,30.14748782267,10.175667850699183,18.93325240808,32.738828703299,27.852960857969965,,,22.53,14.563839246364,50.0498679743831,36.680121935488,65.833467288341,51.624354490609136,45.541033786421,19.890918659533366
2010-04-14,30.871777868995,75.66122800432395,24.781716351809,26.84,28.847349356615776,18.10024283345179,30.541213555813,10.57698095443665,19.165316786709,33.579363458197,28.30365601748404,,,22.1,14.651100116624,50.20081202065505,37.346256862372,66.252151028872,52.102859350350705,45.446300168485,19.745391486101465
2010-04-15,30.785519758156,74.43516119657798,25.109083806919,26.92,29.11452940959594,18.023394930111348,30.770123865781,10.420536863149163,19.541421124485,34.243385914567,28.348725533435452,,,22.05,14.729634899858,50.0498679743831,37.525600881149,66.889278460115,52.44593830639183,45.127650726333,19.54033046899287
2010-04-16,29.707293372679,73.38655142679524,25.109083806919,27.17,28.912120278550358,18.02851812366738,31.081441887336,9.536287651524233,19.85350770264,33.411256507218,28.024225018585316,,,21.75,14.537660985286,49.93070162206314,37.0217295903,66.40688197646,51.67852485208932,44.473127547859,19.566789955071396
2010-04-19,30.095454871451,74.1044458076465,25.100899620541,27.68,28.944505739517652,18.105366027007822,30.866266195967,9.549891485549232,20.245616480323,33.159096080748,28.357739436625735,,,21.57,14.61619576852,50.22464529111904,37.03026978167,66.598020205833,51.88617790442999,44.955407784629,19.66601302786588
2010-04-20,30.190338793373,75.87901618727882,25.272767534473,27.81,29.14691487056323,18.453743188817818,31.383603496492,9.713137493849219,20.32563867985,34.142521743979,27.47437692397814,,,21.81,14.825621857144,50.20081202065505,37.260854948669,67.335267661986,52.7709604752729,45.420463727229,19.685857642424775
2010-04-21,30.13858392687,77.31480494898135,25.428267075651,28.07,29.090240313870467,18.674040511727082,30.962408526153,9.842373917086709,20.117580961079,35.336081095935,27.57352985907124,,,22.08,15.087404467923,50.55036665412693,39.062835327805,67.635627736715,52.301484009111356,45.325730109292,19.553560212032135
2010-04-22,30.121332304702,79.89599822844656,25.567398244072,27.94,28.96879483524312,18.76625799573561,31.575888156865,9.998818008374196,20.0295565416,35.941266119462,28.52900359724108,,,21.96,15.418995774911,50.518588960174945,40.787953984607,72.204741600775,52.11188774393074,46.970650202561,19.36834380948244
2010-04-23,30.095454871451,81.68670106607554,25.837476394538,27.81,28.814963895648482,19.109511963989576,31.81853308543,10.066837178499192,20.181598720701,36.319506759167,28.844490208900936,,,22.24,15.453900123015,50.47886684273495,40.437806138425,72.395879830148,53.168209792794194,46.695061495835,19.216201764530904
2010-04-26,30.13858392687,81.04946897520757,25.632871735094,27.23,28.725903877988426,18.955816157308696,32.038286982998,9.68592982579922,20.373651999566,36.395154887107,29.168990723751072,,,21.75,15.113582729001,50.79664378225485,40.685471688164,72.759952648001,53.09598264415396,47.478766880587,19.143438177814954
2010-04-27,29.14661565223,79.58141529751174,25.076347061408,26.65,28.42633836404097,18.49088634209903,30.70145077279,9.400249311274244,19.637447763918,35.05029927927,28.09633624410757,,,21.36,14.83434794417,50.13725663275107,39.959555421687,72.277556164346,51.949376659490206,45.885519669829,19.017755618941944
2010-04-28,29.060357541392,79.9927929764265,25.223662416207,27.18,28.6449402255702,18.571576640606494,30.490853287621,9.57029723658673,19.781487723066,35.823591253776,27.63662718140321,,,21.71,14.895430553352,50.567685497330764,40.019336761279,72.195639780329,52.4369099128118,45.756337463551,19.26250586516833
2010-04-29,31.363449100772,86.02633226717644,25.681976853361,27.49,28.92021664379218,19.211975835110167,30.312303245846,9.883185419161705,19.997547661789,34.88219232829,28.04225282496588,,,21.77,14.79071750904,49.791198954155035,40.531748243498,72.040908832741,52.90638637897334,49.218420591793,19.328654580364645
2010-04-30,31.423829778359,83.92104649861263,24.888110774719,27.58,29.033565757177705,19.842128642501777,30.179535266065,9.624712572686727,19.453396705006,34.142521743979,26.29355560605126,,,22.01,14.895430553352,49.75917889051892,39.728970254689,71.057912224537,51.859092723689905,48.443327354126,19.116978691736424
2010-05-03,31.544591133533,87.51051840286893,24.798084724564,27.3,29.1712039662887,20.16488983653163,30.275677596252,9.70633557683672,20.117580961079,33.999630835647,27.12283469955716,,,22.03,15.453900123015,50.175439717788386,40.830654941459,72.823665391126,52.47302348713192,49.407887827666,19.37495868100207
2010-05-04,30.707887458402,86.92974991498926,24.249744237255,28.56,28.855445721857595,19.91385335228619,29.785809532922,9.481872315424237,19.797492162972,33.402851159669,25.87891605929831,,,21.36,14.912882727404,49.39895317461266,39.22509896384,71.403781401498,51.868121117269936,48.279696559508,19.017755618941944
2010-05-05,31.441081400527,84.59054350547392,24.05332376419,28.94,28.92021664379218,19.25808457711443,28.751134931871,9.468268481399239,19.61344110406,33.125474690552,25.81581873696634,,,21.83,14.485304463131,49.75917889051892,39.524005661801,70.129526539011,51.660468064929255,47.358196821394,18.97145151830452
2010-05-06,30.423235692636,81.06560143320424,23.308562803815,27.62,28.39395290307368,18.607438995498697,27.830915485803,9.182587966874262,18.549145850351,31.385567747912,25.329067964691134,,,21.37,13.98791750265,48.63047164734595,38.627285567919,69.474195466875,50.784713887666385,43.577464251001,18.528255126489178
2010-05-07,29.888435405439,78.83932222966548,22.670196266351,26.16,28.369663807348207,18.059257285003554,26.796240884751,9.128172630774266,18.069012653189,29.981874707231,24.887386708367337,,,21.34,13.691230543766,48.27825094734872,36.261652558342,69.128326289914,48.86166605512008,42.604291630376,18.647322813842553
2010-05-10,31.518713700281,83.47740390370453,23.390404667592,26.63,28.984987565726765,19.340055674010898,28.760291344269,9.400249311274244,18.645172489783,31.0745698886,26.69918124961393,,,21.82,14.511482724209,49.96730930415365,38.268597530366,72.313963446131,51.33544589604819,42.776534572079,18.925147417667098
2010-05-11,31.277190989934,83.71939077365441,23.202168380904,26.47,29.049758487661354,19.544983416252073,28.906793942648,9.57029723658673,18.357092571486,30.788788071934,26.203416574148445,,,21.77,14.607469681494,49.927284224608506,39.319041068914,72.34126890747,51.23613356666787,43.103796161316,18.786235115754824
2010-05-12,32.070765609646,84.74380185644216,23.382220481215,26.38,29.163107601046878,19.83700544894575,29.254737613798,9.713137493849219,18.51713697054,31.797429777812,26.70819515280421,,,21.6,14.930334901456,50.44761025869534,40.30970326787,73.196840029426,51.660468064929255,44.059744487771,18.984681261343784
