,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
156,2005-04-04 23:29:17,1112671757.0,fcx,39.16,4.705882352941171,1119.550049,55.57950060298501,-50.87361825004383,1.677,50.79,3.03,6.15,10.28,29.07,5.02,15.50,12.265,7040000000.0,9700000000.0,16.81,0.77,4.09,10.82,4.09,706500000.0,10.82,156780000.0,0.77,11.30,7.20,551950000.0,3.07,1950000000.0,2.093,6.501,341360000.0,0.907,1.77,91.60,13770000.0,4.188,7.79,11910000.0,underperform
157,2011-11-03 05:07:08,1320311228.0,fcx,39.78,6.363636363636371,1046.569946,45.437740537111985,-39.07410417347561,19.58,6.95,1.65,2.39,24.50,49.01,22.92,43.09,23.60,39130000000.0,39130000000.0,8.19,0.76,1.75,3.21,1.75,9590000000.0,3.21,5470000000.0,5.72,10.60,0.80,5130000000.0,5.41,3540000000.0,3.37,16.20,39130000000.0,1.67,0.89,106.90,18420000.0,0.60,2.00,17540000.0,underperform
158,2012-01-03 13:31:09,1325615469.0,fcx,36.79,-1.631016042780747,1070.119995,48.71039892864033,-50.34141497142108,19.58,6.43,1.56,2.27,24.50,49.01,22.92,43.09,23.60,37260000000.0,37260000000.0,7.81,1.22,1.67,3.06,1.67,9590000000.0,3.06,5470000000.0,5.72,10.60,0.80,5130000000.0,5.41,3540000000.0,3.37,16.20,7930000000.0,1.61,0.89,106.90,17140000.0,1.00,1.80,17470000.0,underperform
159,2012-03-05 02:19:30,1330931970.0,fcx,42.03,12.379679144385033,1369.630005,90.33213600329526,-77.95245685891022,19.06,8.79,1.95,2.60,21.84,43.77,18.59,34.71,22.05,42550000000.0,42550000000.0,7.67,2.40,2.04,4.13,2.04,9960000000.0,4.13,4560000000.0,4.78,58.70,25.70,4820000000.0,5.09,3540000000.0,3.42,16.50,6620000000.0,2.38,0.87,75.30,21580000.0,1.10,2.30,23650000.0,underperform
160,2013-04-04 23:55:33,1365134133.0,fcx,31.7,-15.240641711229946,1129.439941,56.95386029306929,-72.19450200429924,16.55,9.94,1.66,1.71,16.89,31.95,10.66,19.97,18.98,35230000000.0,35230000000.0,6.63,2.12,1.96,4.98,1.96,6450000000.0,4.98,3040000000.0,3.19,16.10,8.40,3700000000.0,3.90,3530000000.0,3.08,18.49,3770000000.0,2.18,0.83,73.00,38040000.0,2.40,4.00,38410000.0,underperform
161,2013-04-25 01:58:55,1366869535.0,fcx,29.78,-20.374331550802133,1562.5,117.13452641916153,-137.50885796996366,46.19,9.70,1.51,1.51,16.26,29.91,8.91,18.48,18.95,31300000000.0,31300000000.0,6.63,1.95,1.74,4.63,1.74,6450000000.0,4.63,2920000000.0,3.07,15.20,0.50,9600000000.0,10.10,10090000000.0,5.06,18.88,3800000000.0,2.18,0.83,73.00,36610000.0,2.70,3.90,38040000.0,underperform
162,2004-09-13 21:06:55,1095124015.0,flir,62.44,0.0,1568.609985,0.0,0.0,0.891,38.64,5.24,9.00,14.26,22.61,12.21,31.70,11.357,2109999999.9999998,2210000000.0,26.24,1.76,5.59,22.09,5.59,165520000.0,22.09,56440000.0,1.616,7.50,19.50,67000000.0,1.98,205080000.0,3.728,6.825,55960000.0,0.021,14.99,95.00,2400000.0,2.957,8.34,2180000.0,underperform
163,2004-11-16 13:42:16,1100630536.0,flir,60.99,-2.3222293401665532,2041.9899899999998,30.178311341043756,-32.50054068121031,0.779,35.07,4.78,7.91,14.30,22.36,12.67,30.88,11.963,2089999999.9999998,2200000000.0,26.75,1.74,5.03,19.93,5.03,165520000.0,19.93,62400000.0,1.739,7.50,19.50,94900000.0,2.78,205270000.0,3.817,7.715,65489999.99999999,0.119,15.18,95.00,2400000.0,4.454,8.29,2600000.0,underperform
164,2005-01-29 04:27:16,1106990836.0,flir,59.84,-4.16399743754003,1174.069946,-25.15220754507692,20.98821010753689,0.779,34.41,4.70,7.77,14.30,22.36,12.67,30.88,11.963,2049999999.9999998,2160000000.0,25.57,1.60,4.95,19.62,4.95,165520000.0,19.62,62400000.0,1.739,7.50,19.50,94900000.0,2.78,205270000.0,3.817,7.715,65489999.99999999,0.107,0.85,95.00,2500000.0,8.052,7.36,2190000.0,outperform
165,2011-11-15 11:45:28,1321375528.0,flir,26.08,-58.23190262652146,2075.0,32.28272291024591,-90.51462553676737,16.01,19.68,2.59,2.63,13.68,22.81,11.70,14.47,9.89,3940000000.0,3940000000.0,15.43,1.27,2.51,8.92,2.51,762610000.0,8.92,216130000.0,1.33,2.80,11.70,374500000.0,2.40,247750000.0,5.41,9.93,3940000000.0,0.97,0.77,103.50,9190000.0,6.80,6.60,9130000.0,underperform
166,2004-09-30 15:30:08,1096572608.0,fosl,30.59,22.851405622489967,1103.52002,6.747148654978406,16.10425696751156,0.009,28.97,2.52,4.73,9.09,14.55,13.71,18.88,11.601,2160000000.0,2020000000.0,20.39,1.19,2.36,13.79,2.36,401380000.0,13.79,77930000.0,1.056,16.00,17.80,142030000.0,2.01,4280000.0,3.318,6.441,85050000.0,0.987,46.87,67.60,1830000.0,5.202,4.87,1460000.0,outperform
167,2004-10-23 06:00:16,1098525616.0,fosl,28.06,12.690763052208837,1103.660034,6.760692673211792,5.930070378997045,0.009,26.57,2.34,4.41,9.09,14.55,13.71,18.88,11.601,1990000000.0,1870000000.0,18.71,1.14,2.18,12.78,2.18,401380000.0,12.78,77930000.0,1.056,16.00,17.80,142030000.0,2.01,4280000.0,3.318,6.441,85050000.0,0.966,46.87,67.06,1830000.0,5.202,4.87,1460000.0,outperform
168,2010-12-24 17:32:54,1293229974.0,fosl,72.53,191.285140562249,1254.599976,21.361613485366895,169.92352707688212,0.79,21.56,2.52,4.48,12.30,18.37,16.27,23.46,27.69,4350000000.0,4350000000.0,17.23,1.25,2.34,11.38,2.34,844850000.0,11.38,228520000.0,3.36,93.20,37.40,371550000.0,5.71,8440000.0,3.79,16.06,4350000000.0,1.68,20.96,79.00,2049999.9999999998,2.10,4.50,2220000.0,outperform
169,2011-08-15 01:21:29,1313385689.0,fosl,93.36,274.9397590361446,1178.810059,14.030203642392337,260.90955539375227,0.94,22.72,2.61,5.57,12.65,19.55,19.67,28.07,32.96,5560000000.0,5560000000.0,16.64,0.92,2.56,11.92,2.56,1160000000.0,11.92,275120000.0,4.11,55.50,36.60,355250000.0,5.62,9690000.0,3.55,16.11,5560000000.0,1.49,17.68,73.70,1210000.0,1.50,2.60,1170000.0,outperform
170,2012-02-18 04:01:15,1329555675.0,fosl,118.19,374.65863453815257,1343.22998,29.93508749654011,344.72354704161245,1.39,28.03,3.04,7.06,11.22,18.64,19.12,26.59,38.10,7190000000.0,7190000000.0,17.96,1.07,2.95,14.31,2.95,1160000000.0,14.31,273450000.0,4.22,2.10,22.70,239570000.0,3.83,14870000.0,3.18,16.78,249380000.0,1.28,16.15,83.90,5350000.0,4.20,11.50,5560000.0,outperform
171,2013-02-06 17:04:58,1360188298.0,fosl,104.48,319.59839357429723,1262.859985,22.160631530018655,297.4377620442786,15.89,20.88,2.26,5.43,11.32,16.84,17.03,29.07,44.46,6250000000.0,6250000000.0,17.02,1.07,2.28,11.95,2.28,1440000000.0,11.95,310180000.0,5.00,10.30,6.40,143020000.0,2.38,184850000.0,3.05,19.02,337040000.0,1.89,16.40,89.60,2350000.0,3.50,6.00,2530000.0,outperform
172,2013-04-26 13:17:02,1366996622.0,fosl,94.89,281.08433734939763,1578.780029,52.720624360919274,228.36371298847837,6.28,16.97,1.97,4.59,12.02,17.45,17.89,30.06,46.88,5500000000.0,5500000000.0,13.69,0.94,1.92,9.74,1.92,1610000000.0,9.74,343400000.0,5.59,28.20,14.10,177360000.0,2.99,77930000.0,2.81,20.69,451600000.0,1.89,16.63,88.80,2900000.0,4.00,7.40,2820000.0,outperform
173,2005-01-23 11:03:17,1106496197.0,gas,36.54,4.013663535439785,1175.410034,14.238368288670028,-10.224704753230242,1.221,25.91,0.62,2.20,2.42,4.74,1.76,8.39,58.539,1610000000.0,2390000000.0,16.76,9.10,0.92,8.82,0.92,1030000000.0,8.82,62500000.0,1.41,17.70,43.40,109700000.0,2.49,886900000.0,0.827,16.475,488400000.0,0.432,1.10,62.61,3950000.0,9.398,9.05,4230000.0,underperform
174,2011-07-12 02:57:42,1310453862.0,gas,55.76,58.72473669228578,1394.530029,35.53469039257129,23.19004629971449,57.77,20.88,1.00,2.27,4.82,8.23,2.98,11.16,55.73,3120000000.0,3120000000.0,21.61,89.83,1.22,7.53,1.22,531100000.0,7.53,123100000.0,2.67,25.30,13.10,97100000.0,2.13,652200000.0,0.91,24.79,3120000000.0,0.48,1.06,64.40,1690000.0,5.50,3.80,1770000.0,outperform
175,2004-09-18 19:28:21,1095550101.0,gild,36.89,-38.63938789088489,1120.369995,0.19853963711044795,-38.83792752799534,0.273,34.00,14.12,12.17,44.98,42.99,33.75,59.26,2.364,15880000000.0,15250000000.0,33.54,1.61,13.96,30.94,13.96,755170000.0,30.94,491570000.0,1.085,199.90,85.90,975590000.0,2.27,345300000.0,8.762,2.944,374920000.0,0.883,1.52,89.77,26570000.0,3.203,6.27,15220000.0,underperform
176,2004-11-06 23:52:14,1099803134.0,gild,37.42,-37.757817697937455,1286.569946,15.062372524708728,-52.82019022264618,0.247,32.09,13.22,11.52,43.64,45.49,32.45,50.97,2.638,16200000000.0,15400000000.0,32.54,1.88,12.64,26.61,12.64,755170000.0,26.61,531710000.00000006,1.166,199.90,85.90,1150000000.0,2.65,345290000.0,7.849,3.228,374920000.0,0.848,1.53,93.26,15820000.0,3.962,3.71,14890000.0,underperform
177,2004-04-23 18:18:58,1082758738.0,gme,18.17,0.0,1118.150024,0.0,0.0,1.665,17.01,0.67,1.77,4.02,6.61,7.81,11.36,26.418,1040000000.0,852280000.0,13.17,0.84,0.54,6.39,0.54,343300000.0,6.39,63470000.0,1.068,652.90,20.70,204900000.0,3.59,1.665,1.665,10.477,66700000.0,1.003,63.52,33.26,2290000.0,10.905,11.01,1960000.0,underperform
178,2012-01-11 04:22:41,1326273761.0,gme,24.23,33.351678591084195,1244.579956,11.30706338919687,22.044615201887325,4.21,8.69,0.34,1.12,4.17,6.65,7.55,14.03,67.42,2950000000.0,2950000000.0,7.69,1.03,0.31,3.56,0.31,2540000000.0,3.56,403000000.0,2.79,1.50,2.50,442600000.0,3.24,124700000.0,1.06,21.41,886500000.0,0.57,1.68,6.80,40110000.0,9.50,32.80,40660000.0,outperform
179,2012-03-16 04:45:49,1331887549.0,gme,23.81,31.040176114474388,1395.949951,24.844602337548224,6.195573776926164,4.21,8.54,0.33,1.10,4.17,6.65,7.55,14.03,67.42,2890000000.0,2890000000.0,7.53,1.01,0.30,3.48,0.30,2540000000.0,3.48,403000000.0,2.79,1.50,2.50,442600000.0,3.24,124700000.0,1.06,21.41,886500000.0,1.01,1.68,6.80,54850000.0,15.00,44.90,50620000.0,outperform
180,2005-02-05 15:06:29,1107633989.0,grmn,56.96,0.0,1162.160034,0.0,0.0,3.172,29.20,8.76,7.29,29.88,35.63,23.08,27.02,6.529,6160000000.0,5870000000.0,24.77,1.92,8.25,20.61,8.25,330540000.0,20.61,212680000.0,1.95,25.10,23.20,366550000.0,3.39,3.172,3.172,7.91,228550000.0,0.936,38.97,26.50,5880000.0,5.699,8.90,5750000.0,underperform
181,2005-03-06 00:45:11,1110087911.0,grmn,51.93,-8.830758426966295,1308.119995,12.559368480227743,-21.390126907194038,3.605,27.52,7.23,5.90,26.98,35.49,21.00,24.61,6.993,5620000000.0,5300000000.0,18.82,1.42,6.95,19.59,6.95,330540000.0,19.59,205700000.0,1.89,25.10,23.20,314280000.0,2.91,3.605,3.605,8.636,228550000.0,0.959,38.97,26.97,6360000.0,7.469,9.63,5880000.0,underperform
182,2005-04-30 07:02:42,1114858962.0,grmn,39.5,-30.65308988764045,1156.380005,-0.49735224331419514,-30.155737644326255,3.614,19.75,5.52,4.70,27.41,35.49,21.61,25.46,7.291,4280000000.0000005,4080000000.0,14.31,1.18,5.13,13.38,5.13,411240000.0,13.38,218450000.0,2.00,15.20,33.10,314280000.0,2.9,3.614,3.614,8.639,208940000.0,0.956,39.03,27.01,6410000.0,9.918,9.69,6540000.0,underperform
183,2011-12-30 08:07:48,1325250468.0,gww,189.63,288.2678132678132,1265.430054,21.90335646080378,266.36445680700945,23.08,21.40,1.69,5.21,8.20,13.37,15.68,27.11,112.61,13420000000.0,13420000000.0,18.52,1.38,1.71,11.50,1.71,3010000000.0,11.50,628990000.0,8.86,21.10,11.30,360660000.0,5.17,607430000.0,1.88,36.40,664450000.0,0.90,15.13,74.60,2500000.0,5.20,4.00,2710000.0,outperform
184,2012-05-19 12:27:18,1337444838.0,gww,186.23,281.3063063063062,1324.800049,27.622678236577837,253.6836280697284,18.22,19.68,1.58,4.75,8.20,13.14,15.87,26.43,120.05,13250000000.0,13250000000.0,15.15,1.27,1.58,10.71,1.58,3510000000.0,10.71,675280000.0,9.47,18.70,16.40,338760000.0,4.83,523690000.00000006,2.20,39.65,733960000.0,0.80,14.68,70.20,2650000.0,4.40,4.50,1530000.0,outperform
185,2011-04-30 18:17:31,1304201851.0,hig,28.97,-54.97357786757849,1355.660034,54.35221486724059,-109.32579273481909,34.53,11.63,0.57,0.65,7.51,13.18,0.59,8.80,51.87,23510000000.0,23510000000.0,7.19,0.87,1.05,6.63,1.05,10130000000.0,6.63,1160000000.0,2.49,11.10,6.00,43410000000.0,97.61,7010000000.0,9.41,44.44,23510000000.0,3.24,0.13,88.50,18600000.0,3.50,4.20,18620000.0,underperform
186,2011-09-01 02:38:09,1314859089.0,hig,19.14,-70.25178737954616,1120.310059,27.55582860584572,-97.80761598539188,32.42,5.48,0.35,0.41,7.41,9.95,0.48,8.08,55.26,27430000000.0,27430000000.0,4.87,0.60,1.12,8.82,1.12,10130000000.0,8.82,1600000000.0,3.49,68.40,65.40,43040000000.0,96.62,7030000000.0,7.20,47.43,27430000000.0,3.45,0.13,88.50,22010000.0,2.60,4.90,20340000.0,underperform
187,2011-10-31 17:39:26,1320097166.0,hig,19.72,-69.35032639104757,1285.089966,46.31727540901077,-115.66760180005835,32.42,5.65,0.37,0.43,7.41,9.95,0.48,8.08,55.26,26990000000.0,26990000000.0,5.32,0.85,1.10,8.68,1.10,10130000000.0,8.68,1600000000.0,3.49,68.40,65.40,43040000000.0,96.62,7030000000.0,7.20,47.43,26990000000.0,3.40,0.13,88.50,26160000.0,2.60,5.90,26430000.0,underperform
188,2011-11-04 18:46:19,1320446779.0,hig,17.92,-72.14796394156046,1173.47998,33.60962886906586,-105.75759281062632,32.42,5.13,0.32,0.38,7.41,9.95,0.48,8.08,55.26,28040000000.0,28040000000.0,4.83,0.86,1.14,9.02,1.14,10130000000.0,9.02,1600000000.0,3.49,68.40,65.40,43040000000.0,96.62,7030000000.0,7.20,47.43,28040000000.0,2.90,0.13,88.50,26160000.0,2.60,5.90,26430000.0,underperform
189,2012-03-25 04:07:29,1332662849.0,hp,55.52,-26.356280673829417,1392.780029,6.324763276253534,-32.68104395008295,10.16,12.78,2.19,1.71,17.69,28.02,9.66,14.81,25.08,5960000000.0,5960000000.0,9.72,0.72,2.22,5.55,2.22,1110000000.0,5.55,473140000.0,4.34,38.50,23.20,347860000.0,3.24,350000000.0,2.34,32.10,975530000.0,1.60,3.04,92.00,7160000.0,4.10,6.90,7650000.0,underperform
190,2012-06-29 17:27:04,1341005224.0,hp,42.87,-43.13569438917629,1319.98999,0.7679750509793333,-43.90366944015562,9.72,9.23,1.57,1.24,17.74,27.76,9.72,15.02,26.57,4490000000.0,4490000000.0,8.27,0.57,1.58,3.98,1.58,1110000000.0,3.98,503700000.0,4.62,31.30,27.40,324390000.0,3.02,350000000.0,2.59,33.54,964630000.0,1.52,3.06,96.20,5330000.0,2.80,5.10,4210000.0,underperform
191,2012-10-25 01:21:26,1351142486.0,hp,48.65,-35.468895078922934,1433.819946,9.457748650142824,-44.92664372906576,9.63,9.74,1.72,1.43,18.04,28.12,10.19,15.92,28.21,5400000000.0,5400000000.0,10.69,0.91,1.79,4.48,1.79,1110000000.0,4.48,543540000.0,4.99,36.50,27.30,148870000.0,1.41,350000000.0,2.28,34.39,894090000.0,1.44,3.12,92.80,5010000.0,3.30,4.80,5300000.0,underperform
192,2013-03-14 20:18:40,1363306720.0,hp,65.41,-13.237829950921878,1846.339966,40.949507980370385,-54.18733793129226,5.89,11.90,2.06,1.69,18.27,28.07,10.23,15.84,30.65,6820000000.0,6820000000.0,11.52,2.07,2.09,5.22,2.09,1400000000.0,5.22,586420000.0,5.50,10.60,15.30,241150000.0,2.27,235000000.0,2.29,37.56,1110000000.0,1.60,3.10,93.30,5110000.0,3.70,5.00,6020000.0,underperform
193,2013-04-22 02:16:48,1366611408.0,hp,57.28,-24.021753548215944,1555.25,18.727713380641323,-42.74946692885727,5.89,10.42,1.87,1.53,18.27,28.07,10.23,15.84,30.65,6080000000.0,6080000000.0,10.14,1.87,1.86,4.65,1.86,1400000000.0,4.65,586420000.0,5.50,10.60,15.30,241150000.0,2.27,235000000.0,2.29,37.56,1110000000.0,1.66,3.11,93.30,6720000.0,4.20,6.50,6490000.0,underperform
194,2013-05-11 03:47:31,1368258451.0,hp,62.46,-17.150815758058098,1337.77002,2.125301722407844,-19.276117480465942,4.67,10.95,2.01,1.60,18.54,28.35,10.31,15.69,31.37,6590000000.0,6590000000.0,11.07,2.26,1.98,4.85,1.98,1400000000.0,4.85,607980000.0,5.70,16.50,8.90,172990000.0,1.63,195000000.0,3.06,39.26,1060000000.0,1.65,3.11,93.30,7420000.0,4.90,7.20,6720000.0,underperform
195,2004-06-21 02:34:17,1087799657.0,ibm,90.06,-2.805957263112448,1135.02002,57.72930209213904,-60.53525935525148,0.84,20.12,1.67,5.41,8.57,11.42,7.89,29.10,52.211,151780000000.0,166950000000.0,16.34,1.82,1.83,10.99,1.83,33020000000.000004,10.99,7830000000.0,4.477,111.90,9.80,8500000000.0,5.04,23670000000.0,1.204,16.723,15850000000.0,1.467,1.00,56.66,13360000.0,2.335,0.80,12010000.0,underperform
196,2004-08-10 07:33:46,1092137626.0,ibm,83.55,-9.831642564213253,1186.439941,64.8749278168403,-74.70657038105355,0.761,17.93,1.51,4.85,8.72,11.40,8.09,29.16,53.466,139960000000.0,153580000000.0,15.16,1.68,1.65,10.04,1.65,33020000000.000004,10.04,8090000000.0,4.66,111.90,9.80,8189999999.999999,4.89,21930000000.0,1.205,17.209999,15850000000.0,1.449,1.00,56.94,13540000.0,2.797,0.82,13780000.0,underperform
197,2004-10-10 03:40:11,1097394011.0,ibm,86.71,-6.421325275199657,1130.650024,57.12202080451433,-63.543346079713984,0.761,18.61,1.58,5.08,8.72,11.40,8.09,29.16,53.466,145260000000.0,158990000000.0,15.71,1.74,1.71,10.39,1.71,33020000000.000004,10.39,8090000000.0,4.66,111.90,9.80,8189999999.999999,4.89,21930000000.0,1.205,17.209999,16000000000.0,1.445,1.00,56.82,12120000.0,2.886,0.73,11860000.0,underperform
198,2004-12-09 01:53:46,1102575226.0,ibm,96.65,4.306065184545661,1190.25,65.40439684506049,-61.09833166051483,0.739,20.55,1.69,5.39,8.56,11.22,8.05,28.57,55.008,160890000000.0,172260000000.0,17.48,1.95,1.82,11.24,1.82,33020000000.000004,11.24,8109999999.999999,4.703,111.90,9.80,9670000000.0,5.81,21950000000.0,1.207,17.841999,16030000000.000002,1.584,1.00,56.19,11120000.0,1.781,0.68,10270000.0,underperform
199,2004-12-10 14:12:52,1102705972.0,ibm,97.51,5.234189510036702,1196.47998,66.27015284947704,-61.03596333944034,0.739,20.73,1.71,5.47,8.56,11.22,8.05,28.57,55.008,162320000000.0,174600000000.0,17.63,1.93,1.84,11.39,1.84,33020000000.000004,11.39,8109999999.999999,4.703,111.90,9.80,9670000000.0,5.81,21950000000.0,1.207,17.841999,16030000000.000002,1.584,1.00,56.20,11120000.0,1.781,0.68,10270000.0,underperform
200,2005-02-27 08:07:22,1109509642.0,ibm,92.8,0.15109000647528661,1200.199951,66.78710269995896,-66.63601269348368,0.771,18.74,1.57,5.12,8.77,11.40,8.19,29.27,56.349,151510000000.0,163870000000.0,15.09,1.65,1.70,10.31,1.70,33020000000.000004,10.31,8449999999.999999,4.95,111.90,9.80,10570000000.0,6.47,22930000000.0,1.18,18.077,16030000000.000002,1.646,1.00,57.23,12470000.0,2.391,0.77,11230000.0,underperform
201,2005-04-03 17:00:31,1112562031.0,ibm,90.44,-2.395855816965248,1180.589966,64.06197962407937,-66.45783544104462,0.771,18.26,1.55,5.06,8.77,11.40,8.19,29.27,56.349,147660000000.0,160010000000.0,14.68,1.61,1.66,10.07,1.66,36030000000.0,10.07,8449999999.999999,4.95,11.20,8.00,10570000000.0,6.47,22930000000.0,1.18,18.077,15320000000.0,1.63,0.63,56.02,11030000.0,2.423,0.68,12470000.0,underperform
202,2005-07-08 08:33:52,1120826032.0,ibm,77.38,-16.490394992445502,1392.569946,93.52001006737112,-110.01040505981662,0.782,15.47,1.29,4.17,8.73,12.09,7.09,29.23,58.477,124840000000.0,139600000000.0,14.38,1.57,1.44,8.366,1.44,36030000000.0,8.366,8490000000.0,5.00,2.90,3.30,8650000000.0,5.362,23410000000.0,1.222,18.546,13840000000.0,1.64,0.12,56.00,8310000.000000001,0.8,0.50,12700000.0,underperform
203,2011-09-02 09:26:44,1314970004.0,ibm,170.33,83.82257716382475,1212.920044,68.55476437647908,15.267812787345662,128.27,13.83,1.95,8.80,14.70,20.02,12.06,69.26,84.97,221400000000.0,221400000000.0,11.51,1.09,2.12,8.58,2.12,46010000000.0,8.58,15370000000.0,12.32,8.20,12.40,11790000000.0,9.87,29770000000.0,1.18,19.36,221400000000.0,0.70,0.07,61.00,17150000.0,2.20,1.40,15590000.0,outperform
204,2011-11-02 02:48:36,1320216516.0,ibm,181.35,95.71551910209368,876.1900019999999,21.76070472798348,73.9548143741102,134.78,14.29,2.04,9.76,14.68,20.21,12.38,69.84,87.69,236440000000.0,236440000000.0,12.22,1.21,2.22,8.96,2.22,46010000000.0,8.96,15620000000.0,12.69,7.00,7.80,11330000000.0,9.61,30160000000.0,1.26,18.91,236440000000.0,0.69,0.07,61.00,23140000.0,3.40,1.90,23060000.0,outperform
205,2012-01-01 10:05:04,1325430304.0,ibm,183.88,98.44593136196849,1263.02002,75.51696249639674,22.928968865571747,134.78,14.49,2.06,9.84,14.68,20.21,12.38,69.84,87.69,235560000000.0,235560000000.0,12.39,1.26,2.21,8.93,2.21,46010000000.0,8.93,15620000000.0,12.69,7.00,7.80,11330000000.0,9.61,30160000000.0,1.26,18.91,19540000000.0,0.41,0.07,61.00,16880000.0,3.60,1.40,17760000.0,outperform
206,2012-01-29 11:51:13,1327855873.0,ibm,190.46,105.54716166630695,1318.430054,83.21707865093092,22.330083015376033,154.78,14.58,2.07,11.00,14.83,20.01,11.63,73.05,89.32,240330000000.0,240330000000.0,11.57,1.14,2.25,9.18,2.25,46010000000.0,9.18,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.41,0.07,61.60,14940000.0,2.90,1.20,14660000.0,outperform
207,2012-02-03 07:32:43,1328272363.0,ibm,191.53,106.7019210015109,1066.619995,48.224017589461404,58.47790341204949,154.78,14.67,2.09,11.10,14.83,20.01,11.63,73.05,89.32,241570000000.0,241570000000.0,11.66,1.21,2.26,9.22,2.26,46010000000.0,9.22,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,14940000.0,2.90,1.20,14660000.0,outperform
208,2012-02-04 13:40:44,1328380844.0,ibm,193.64,108.97906324195985,1190.329956,65.41550801830489,43.56355522365496,154.78,14.83,2.08,11.03,14.83,20.01,11.63,73.05,89.32,244020000000.0,244020000000.0,11.79,1.22,2.28,9.32,2.28,46010000000.0,9.32,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,14940000.0,2.90,1.20,14660000.0,outperform
209,2012-02-13 09:23:42,1329143022.0,ibm,192.42,107.66242175696092,1800.9000239999998,150.2640472572778,-42.601625500316885,154.78,14.73,2.09,11.08,14.83,20.01,11.63,73.05,89.32,242610000000.0,242610000000.0,11.70,1.19,2.27,9.26,2.27,46010000000.0,9.26,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,13450000.0,2.40,1.10,14940000.0,underperform
210,2012-02-20 08:18:06,1329743886.0,ibm,193.42,108.74163608892727,1361.22998,89.16481731511342,19.57681877381384,154.78,14.81,2.09,11.12,14.83,20.01,11.63,73.05,89.32,243770000000.0,243770000000.0,11.76,1.19,2.28,9.31,2.28,46010000000.0,9.31,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,13450000.0,2.40,1.10,14940000.0,outperform
211,2012-02-24 19:21:06,1330129266.0,ibm,197.06,112.6699762572847,1362.209961,89.30100144972769,23.36897480755701,154.78,15.12,2.14,11.38,14.83,20.01,11.63,73.05,89.32,248630000000.0,248630000000.0,12.00,1.20,2.33,9.49,2.33,46010000000.0,9.49,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,13450000.0,2.40,1.10,14940000.0,outperform
212,2012-02-26 15:50:17,1330289417.0,ibm,197.76,113.42542628966112,1363.459961,89.47470907086301,23.950717218798104,154.78,15.14,2.14,11.38,14.83,20.01,11.63,73.05,89.32,248800000000.0,248800000000.0,12.02,1.22,2.33,9.50,2.33,46010000000.0,9.50,15860000000.0,13.06,4.40,1.60,11920000000.0,10.28,31320000000.0,1.21,17.36,19800000000.0,0.52,0.07,61.60,13450000.0,2.40,1.10,14940000.0,outperform
213,2012-05-01 22:04:54,1335924294.0,ibm,208.0,124.47658104899635,1170.349976,62.638968181399726,61.837612867596626,154.23,15.51,2.23,11.54,15.01,20.60,12.07,73.73,90.57,258529999999.99997,258529999999.99997,12.52,1.29,2.42,9.65,2.42,50140000000.0,9.65,16059999999.999998,13.41,7.10,0.30,12390000000.0,10.74,32049999999.999996,1.28,17.95,20340000000.0,0.61,0.07,61.60,11680000.0,3.00,1.00,12670000.0,outperform
214,2012-07-01 23:23:25,1341199405.0,ibm,195.58,111.07273904597454,1158.310059,60.96582790881027,50.106911137164275,154.23,14.59,2.06,10.67,15.01,20.60,12.07,73.73,90.57,245260000000.0,245260000000.0,11.76,1.11,2.29,9.16,2.29,50140000000.0,9.16,16059999999.999998,13.41,7.10,0.30,12390000000.0,10.74,32049999999.999996,1.28,17.95,20340000000.0,0.65,0.09,60.30,15830000.0,3.90,1.40,15320000.0,outperform
215,2012-09-01 02:26:34,1346480794.0,ibm,194.85,110.28491258363911,1410.48999,96.01028863847544,14.274623945163668,157.73,14.16,2.08,10.79,15.34,20.82,12.15,74.37,90.90,242180000000.0,242180000000.0,11.70,1.19,2.28,9.04,2.28,50140000000.0,9.04,16280000000.000002,13.77,5.90,3.30,11230000000.0,9.83,32439999999.999996,1.22,17.91,20500000000.0,0.59,0.09,60.30,14370000.0,3.90,1.20,14530000.0,outperform
