Date,Close
2007-06-29,1503.349976
2007-06-28,1505.709961
2007-06-27,1506.339966
2007-06-26,1492.890015
2007-06-25,1497.73999
2007-06-22,1502.560059
2007-06-21,1522.189941
2007-06-20,1512.839966
2007-06-19,1533.699951
2007-06-18,1531.050049
2007-06-15,1532.910034
2007-06-14,1522.969971
2007-06-13,1515.670044
2007-06-12,1493.0
2007-06-11,1509.119995
2007-06-08,1507.670044
2007-06-07,1490.719971
2007-06-06,1517.380005
2007-06-05,1530.949951
2007-06-04,1539.180054
2007-06-01,1536.339966
2007-05-31,1530.619995
2007-05-30,1530.22998
2007-05-29,1518.109985
2007-05-25,1515.72998
2007-05-24,1507.51001
2007-05-23,1522.280029
2007-05-22,1524.119995
2007-05-21,1525.099976
2007-05-18,1522.75
2007-05-17,1512.75
2007-05-16,1514.140015
2007-05-15,1501.189941
2007-05-14,1503.150024
2007-05-11,1505.849976
2007-05-10,1491.469971
2007-05-09,1512.579956
2007-05-08,1507.719971
2007-05-07,1509.47998
2007-05-04,1505.619995
2007-05-03,1502.390015
2007-05-02,1495.920044
2007-05-01,1486.300049
2007-04-30,1482.369995
2007-04-27,1494.069946
2007-04-26,1494.25
2007-04-25,1495.420044
2007-04-24,1480.410034
2007-04-23,1480.930054
2007-04-20,1484.349976
2007-04-19,1470.72998
2007-04-18,1472.5
2007-04-17,1471.47998
2007-04-16,1468.329956
2007-04-13,1452.849976
2007-04-12,1447.800049
2007-04-11,1438.869995
2007-04-10,1448.390015
2007-04-09,1444.609985
2007-04-05,1443.76001
2007-04-04,1439.369995
2007-04-03,1437.77002
2007-04-02,1424.550049
2007-03-30,1420.859985
2007-03-29,1422.530029
2007-03-28,1417.22998
2007-03-27,1428.609985
2007-03-26,1437.5
2007-03-23,1436.109985
2007-03-22,1434.540039
2007-03-21,1435.040039
2007-03-20,1410.939941
2007-03-19,1402.060059
2007-03-16,1386.949951
2007-03-15,1392.280029
2007-03-14,1387.170044
2007-03-13,1377.949951
2007-03-12,1406.599976
2007-03-09,1402.839966
2007-03-08,1401.890015
2007-03-07,1391.969971
2007-03-06,1395.410034
2007-03-05,1374.119995
2007-03-02,1387.170044
2007-03-01,1403.170044
2007-02-28,1406.819946
2007-02-27,1399.040039
2007-02-26,1449.369995
2007-02-23,1451.189941
2007-02-22,1456.380005
2007-02-21,1457.630005
2007-02-20,1459.680054
2007-02-16,1455.540039
2007-02-15,1456.810059
2007-02-14,1455.300049
2007-02-13,1444.26001
2007-02-12,1433.369995
2007-02-09,1438.060059
2007-02-08,1448.310059
2007-02-07,1450.02002
2007-02-06,1448.0
2007-02-05,1446.98999
2007-02-02,1448.390015
2007-02-01,1445.939941
2007-01-31,1438.23999
2007-01-30,1428.819946
2007-01-29,1420.619995
2007-01-26,1422.180054
2007-01-25,1423.900024
2007-01-24,1440.130005
2007-01-23,1427.98999
2007-01-22,1422.949951
2007-01-19,1430.5
2007-01-18,1426.369995
2007-01-17,1430.619995
2007-01-16,1431.900024
2007-01-12,1430.72998
2007-01-11,1423.819946
2007-01-10,1414.849976
2007-01-09,1412.109985
2007-01-08,1412.839966
2007-01-05,1409.709961
2007-01-04,1418.339966
2007-01-03,1416.599976
2006-12-29,1418.300049
2006-12-28,1424.72998
2006-12-27,1426.839966
2006-12-26,1416.900024
2006-12-22,1410.76001
2006-12-21,1418.300049
2006-12-20,1423.530029
2006-12-19,1425.550049
2006-12-18,1422.47998
2006-12-15,1427.089966
2006-12-14,1425.48999
2006-12-13,1413.209961
2006-12-12,1411.560059
2006-12-11,1413.040039
2006-12-08,1409.839966
2006-12-07,1407.290039
2006-12-06,1412.900024
2006-12-05,1414.76001
2006-12-04,1409.119995
2006-12-01,1396.709961
2006-11-30,1400.630005
2006-11-29,1399.47998
2006-11-28,1386.719971
2006-11-27,1381.959961
2006-11-24,1400.949951
2006-11-22,1406.089966
2006-11-21,1402.810059
2006-11-20,1400.5
2006-11-17,1401.199951
2006-11-16,1399.76001
2006-11-15,1396.569946
2006-11-14,1393.219971
2006-11-13,1384.420044
2006-11-10,1380.900024
2006-11-09,1378.329956
2006-11-08,1385.719971
2006-11-07,1382.839966
2006-11-06,1379.780029
2006-11-03,1364.300049
2006-11-02,1367.339966
2006-11-01,1367.810059
2006-10-31,1377.939941
2006-10-30,1377.930054
2006-10-27,1377.339966
2006-10-26,1389.079956
2006-10-25,1382.219971
2006-10-24,1377.380005
2006-10-23,1377.02002
2006-10-20,1368.599976
2006-10-19,1366.959961
2006-10-18,1365.800049
2006-10-17,1364.050049
2006-10-16,1369.060059
2006-10-13,1365.619995
2006-10-12,1362.829956
2006-10-11,1349.949951
2006-10-10,1353.420044
2006-10-09,1350.660034
2006-10-06,1349.589966
2006-10-05,1353.219971
2006-10-04,1350.199951
2006-10-03,1334.109985
2006-10-02,1331.319946
2006-09-29,1335.849976
2006-09-28,1338.880005
2006-09-27,1336.589966
2006-09-26,1336.349976
2006-09-25,1326.369995
2006-09-22,1314.780029
2006-09-21,1318.030029
2006-09-20,1325.180054
2006-09-19,1317.640015
2006-09-18,1321.180054
2006-09-15,1319.660034
2006-09-14,1316.280029
2006-09-13,1318.069946
2006-09-12,1313.0
2006-09-11,1299.540039
2006-09-08,1298.920044
2006-09-07,1294.02002
2006-09-06,1300.26001
2006-09-05,1313.25
2006-09-01,1311.01001
2006-08-31,1303.819946
2006-08-30,1305.369995
2006-08-29,1304.280029
2006-08-28,1301.780029
2006-08-25,1295.089966
2006-08-24,1296.060059
2006-08-23,1292.98999
2006-08-22,1298.819946
2006-08-21,1297.52002
2006-08-18,1302.300049
2006-08-17,1297.47998
2006-08-16,1295.430054
2006-08-15,1285.579956
2006-08-14,1268.209961
2006-08-11,1266.73999
2006-08-10,1271.810059
2006-08-09,1265.949951
2006-08-08,1271.47998
2006-08-07,1275.77002
2006-08-04,1279.359985
2006-08-03,1280.27002
2006-08-02,1277.410034
2006-08-01,1270.920044
2006-07-31,1276.660034
2006-07-28,1278.550049
2006-07-27,1263.199951
2006-07-26,1268.400024
2006-07-25,1268.880005
2006-07-24,1260.910034
2006-07-21,1240.290039
2006-07-20,1249.130005
2006-07-19,1259.810059
2006-07-18,1236.859985
2006-07-17,1234.48999
2006-07-14,1236.199951
2006-07-13,1242.280029
2006-07-12,1258.599976
2006-07-11,1272.430054
2006-07-10,1267.339966
2006-07-07,1265.47998
2006-07-06,1274.079956
2006-07-05,1270.910034
2006-07-03,1280.189941
2006-06-30,1270.199951
2006-06-29,1272.869995
2006-06-28,1246.0
2006-06-27,1239.199951
2006-06-26,1250.560059
2006-06-23,1244.5
2006-06-22,1245.599976
2006-06-21,1252.199951
2006-06-20,1240.119995
2006-06-19,1240.130005
2006-06-16,1251.540039
2006-06-15,1256.160034
2006-06-14,1230.040039
2006-06-13,1223.689941
2006-06-12,1237.439941
2006-06-09,1252.300049
2006-06-08,1257.930054
2006-06-07,1256.150024
2006-06-06,1263.849976
2006-06-05,1265.290039
2006-06-02,1288.219971
2006-06-01,1285.709961
2006-05-31,1270.089966
2006-05-30,1259.869995
2006-05-26,1280.160034
2006-05-25,1272.880005
2006-05-24,1258.569946
2006-05-23,1256.579956
2006-05-22,1262.069946
2006-05-19,1267.030029
2006-05-18,1261.810059
2006-05-17,1270.319946
2006-05-16,1292.079956
2006-05-15,1294.5
2006-05-12,1291.23999
2006-05-11,1305.920044
2006-05-10,1322.849976
2006-05-09,1325.140015
2006-05-08,1324.660034
2006-05-05,1325.76001
2006-05-04,1312.25
2006-05-03,1308.119995
2006-05-02,1313.209961
2006-05-01,1305.189941
2006-04-28,1310.609985
2006-04-27,1309.719971
2006-04-26,1305.410034
2006-04-25,1301.73999
2006-04-24,1308.109985
2006-04-21,1311.280029
2006-04-20,1311.459961
2006-04-19,1309.930054
2006-04-18,1307.280029
2006-04-17,1285.329956
2006-04-13,1289.119995
2006-04-12,1288.119995
2006-04-11,1286.569946
2006-04-10,1296.619995
2006-04-07,1295.5
2006-04-06,1309.040039
2006-04-05,1311.560059
2006-04-04,1305.930054
2006-04-03,1297.810059
2006-03-31,1294.869995
2006-03-30,1300.25
2006-03-29,1302.890015
2006-03-28,1293.22998
2006-03-27,1301.609985
2006-03-24,1302.949951
2006-03-23,1301.670044
2006-03-22,1305.040039
2006-03-21,1297.22998
2006-03-20,1305.079956
2006-03-17,1307.25
2006-03-16,1305.329956
2006-03-15,1303.02002
2006-03-14,1297.47998
2006-03-13,1284.130005
2006-03-10,1281.420044
2006-03-09,1272.22998
2006-03-08,1278.469971
2006-03-07,1275.880005
2006-03-06,1278.26001
2006-03-03,1287.22998
2006-03-02,1289.140015
2006-03-01,1291.23999
2006-02-28,1280.660034
2006-02-27,1294.119995
2006-02-24,1289.430054
2006-02-23,1287.790039
2006-02-22,1292.670044
2006-02-21,1283.030029
2006-02-17,1287.23999
2006-02-16,1289.380005
2006-02-15,1280.0
2006-02-14,1275.530029
2006-02-13,1262.859985
2006-02-10,1266.98999
2006-02-09,1263.780029
2006-02-08,1265.650024
2006-02-07,1254.780029
2006-02-06,1265.02002
2006-02-03,1264.030029
2006-02-02,1270.839966
2006-02-01,1282.459961
2006-01-31,1280.079956
2006-01-30,1285.189941
2006-01-27,1283.719971
2006-01-26,1273.829956
2006-01-25,1264.680054
2006-01-24,1266.859985
2006-01-23,1263.819946
2006-01-20,1261.48999
2006-01-19,1285.040039
2006-01-18,1277.930054
2006-01-17,1282.930054
2006-01-13,1287.609985
2006-01-12,1286.060059
2006-01-11,1294.180054
2006-01-10,1289.689941
2006-01-09,1290.150024
2006-01-06,1285.449951
2006-01-05,1273.47998
2006-01-04,1273.459961
2006-01-03,1268.800049
2005-12-30,1248.290039
2005-12-29,1254.420044
2005-12-28,1258.170044
2005-12-27,1256.540039
2005-12-23,1268.660034
2005-12-22,1268.119995
2005-12-21,1262.790039
2005-12-20,1259.619995
2005-12-19,1259.920044
2005-12-16,1267.319946
2005-12-15,1270.939941
2005-12-14,1272.73999
2005-12-13,1267.430054
2005-12-12,1260.430054
2005-12-09,1259.369995
2005-12-08,1255.839966
2005-12-07,1257.369995
2005-12-06,1263.699951
2005-12-05,1262.089966
2005-12-02,1265.079956
2005-12-01,1264.670044
2005-11-30,1249.47998
2005-11-29,1257.47998
2005-11-28,1257.459961
2005-11-25,1268.25
2005-11-23,1265.609985
2005-11-22,1261.22998
2005-11-21,1254.849976
2005-11-18,1248.27002
2005-11-17,1242.800049
2005-11-16,1231.209961
2005-11-15,1229.01001
2005-11-14,1233.76001
2005-11-11,1234.719971
2005-11-10,1230.959961
2005-11-09,1220.650024
2005-11-08,1218.589966
2005-11-07,1222.810059
2005-11-04,1220.140015
2005-11-03,1219.939941
2005-11-02,1214.76001
2005-11-01,1202.76001
2005-10-31,1207.01001
2005-10-28,1198.410034
2005-10-27,1178.900024
2005-10-26,1191.380005
2005-10-25,1196.540039
2005-10-24,1199.380005
2005-10-21,1179.589966
2005-10-20,1177.800049
2005-10-19,1195.76001
2005-10-18,1178.140015
2005-10-17,1190.099976
2005-10-14,1186.569946
2005-10-13,1176.839966
2005-10-12,1177.680054
2005-10-11,1184.869995
2005-10-10,1187.329956
2005-10-07,1195.900024
2005-10-06,1191.48999
2005-10-05,1196.390015
2005-10-04,1214.469971
2005-10-03,1226.699951
2005-09-30,1228.810059
2005-09-29,1227.680054
2005-09-28,1216.890015
2005-09-27,1215.660034
2005-09-26,1215.630005
2005-09-23,1215.290039
2005-09-22,1214.619995
2005-09-21,1210.199951
2005-09-20,1221.339966
2005-09-19,1231.02002
2005-09-16,1237.910034
2005-09-15,1227.72998
2005-09-14,1227.160034
2005-09-13,1231.199951
2005-09-12,1240.560059
2005-09-09,1241.47998
2005-09-08,1231.670044
2005-09-07,1236.359985
2005-09-06,1233.390015
2005-09-02,1218.02002
2005-09-01,1221.589966
2005-08-31,1220.329956
2005-08-30,1208.410034
2005-08-29,1212.280029
2005-08-26,1205.099976
2005-08-25,1212.369995
2005-08-24,1209.589966
2005-08-23,1217.589966
2005-08-22,1221.72998
2005-08-19,1219.709961
2005-08-18,1219.02002
2005-08-17,1220.23999
2005-08-16,1219.339966
2005-08-15,1233.869995
2005-08-12,1230.390015
2005-08-11,1237.810059
2005-08-10,1229.130005
2005-08-09,1231.380005
2005-08-08,1223.130005
2005-08-05,1226.420044
2005-08-04,1235.859985
2005-08-03,1245.040039
2005-08-02,1244.119995
2005-08-01,1235.349976
2005-07-29,1234.180054
2005-07-28,1243.719971
2005-07-27,1236.790039
2005-07-26,1231.160034
2005-07-25,1229.030029
2005-07-22,1233.680054
2005-07-21,1227.040039
2005-07-20,1235.199951
2005-07-19,1229.349976
2005-07-18,1221.130005
2005-07-15,1227.920044
2005-07-14,1226.5
2005-07-13,1223.290039
2005-07-12,1222.209961
2005-07-11,1219.439941
2005-07-08,1211.859985
2005-07-07,1197.869995
2005-07-06,1194.939941
2005-07-05,1204.98999
2005-07-01,1194.439941
2005-06-30,1191.329956
2005-06-29,1199.849976
2005-06-28,1201.569946
2005-06-27,1190.689941
2005-06-24,1191.569946
2005-06-23,1200.72998
2005-06-22,1213.880005
2005-06-21,1213.609985
2005-06-20,1216.099976
2005-06-17,1216.959961
2005-06-16,1210.959961
2005-06-15,1206.579956
2005-06-14,1203.910034
2005-06-13,1200.819946
2005-06-10,1198.109985
2005-06-09,1200.930054
2005-06-08,1194.670044
2005-06-07,1197.26001
2005-06-06,1197.51001
2005-06-03,1196.02002
2005-06-02,1204.290039
2005-06-01,1202.219971
2005-05-31,1191.5
2005-05-27,1198.780029
2005-05-26,1197.619995
2005-05-25,1190.01001
2005-05-24,1194.069946
2005-05-23,1193.859985
2005-05-20,1189.280029
2005-05-19,1191.079956
2005-05-18,1185.560059
2005-05-17,1173.800049
2005-05-16,1165.689941
2005-05-13,1154.050049
2005-05-12,1159.359985
2005-05-11,1171.109985
2005-05-10,1166.219971
2005-05-09,1178.839966
2005-05-06,1171.349976
2005-05-05,1172.630005
2005-05-04,1175.650024
2005-05-03,1161.170044
2005-05-02,1162.160034
2005-04-29,1156.849976
2005-04-28,1143.219971
2005-04-27,1156.380005
2005-04-26,1151.829956
2005-04-25,1162.099976
2005-04-22,1152.119995
2005-04-21,1159.949951
2005-04-20,1137.5
2005-04-19,1152.780029
2005-04-18,1145.97998
2005-04-15,1142.619995
2005-04-14,1162.050049
2005-04-13,1173.790039
2005-04-12,1187.76001
2005-04-11,1181.209961
2005-04-08,1181.199951
2005-04-07,1191.140015
2005-04-06,1184.069946
2005-04-05,1181.390015
2005-04-04,1176.119995
2005-04-01,1172.920044
2005-03-31,1180.589966
2005-03-30,1181.410034
2005-03-29,1165.359985
2005-03-28,1174.280029
2005-03-24,1171.420044
2005-03-23,1172.530029
2005-03-22,1171.709961
2005-03-21,1183.780029
2005-03-18,1189.650024
2005-03-17,1190.209961
2005-03-16,1188.069946
2005-03-15,1197.75
2005-03-14,1206.829956
2005-03-11,1200.079956
2005-03-10,1209.25
2005-03-09,1207.01001
2005-03-08,1219.430054
2005-03-07,1225.310059
2005-03-04,1222.119995
2005-03-03,1210.469971
2005-03-02,1210.079956
2005-03-01,1210.410034
2005-02-28,1203.599976
2005-02-25,1211.369995
2005-02-24,1200.199951
2005-02-23,1190.800049
2005-02-22,1184.160034
2005-02-18,1201.589966
2005-02-17,1200.75
2005-02-16,1210.339966
2005-02-15,1210.119995
2005-02-14,1206.140015
2005-02-11,1205.300049
2005-02-10,1197.01001
2005-02-09,1191.98999
2005-02-08,1202.300049
2005-02-07,1201.719971
2005-02-04,1203.030029
2005-02-03,1189.890015
2005-02-02,1193.189941
2005-02-01,1189.410034
2005-01-31,1181.27002
2005-01-28,1171.359985
2005-01-27,1174.550049
2005-01-26,1174.069946
2005-01-25,1168.410034
2005-01-24,1163.75
2005-01-21,1167.869995
2005-01-20,1175.410034
2005-01-19,1184.630005
2005-01-18,1195.97998
2005-01-14,1184.52002
2005-01-13,1177.449951
2005-01-12,1187.699951
2005-01-11,1182.98999
2005-01-10,1190.25
2005-01-07,1186.189941
2005-01-06,1187.890015
2005-01-05,1183.73999
2005-01-04,1188.050049
2005-01-03,1202.079956
2004-12-31,1211.920044
2004-12-30,1213.550049
2004-12-29,1213.449951
2004-12-28,1213.540039
2004-12-27,1204.920044
2004-12-23,1210.130005
2004-12-22,1209.569946
2004-12-21,1205.449951
2004-12-20,1194.650024
2004-12-17,1194.199951
2004-12-16,1203.209961
2004-12-15,1205.719971
2004-12-14,1203.380005
2004-12-13,1198.680054
2004-12-10,1188.0
2004-12-09,1189.23999
2004-12-08,1182.810059
2004-12-07,1177.069946
2004-12-06,1190.25
2004-12-03,1191.170044
2004-12-02,1190.329956
2004-12-01,1191.369995
2004-11-30,1173.819946
2004-11-29,1178.569946
2004-11-26,1182.650024
2004-11-24,1181.76001
2004-11-23,1176.939941
2004-11-22,1177.23999
2004-11-19,1170.339966
2004-11-18,1183.550049
2004-11-17,1181.939941
2004-11-16,1175.430054
2004-11-15,1183.810059
2004-11-12,1184.170044
2004-11-11,1173.47998
2004-11-10,1162.910034
2004-11-09,1164.079956
2004-11-08,1164.890015
2004-11-05,1166.170044
2004-11-04,1161.670044
2004-11-03,1143.199951
2004-11-02,1130.560059
2004-11-01,1130.51001
2004-10-29,1130.199951
2004-10-28,1127.439941
2004-10-27,1125.400024
2004-10-26,1111.089966
2004-10-25,1094.800049
2004-10-22,1095.73999
2004-10-21,1106.48999
2004-10-20,1103.660034
2004-10-19,1103.22998
2004-10-18,1114.02002
2004-10-15,1108.199951
2004-10-14,1103.290039
2004-10-13,1113.650024
2004-10-12,1121.839966
2004-10-11,1124.390015
2004-10-08,1122.140015
2004-10-07,1130.650024
2004-10-06,1142.050049
2004-10-05,1134.47998
2004-10-04,1135.170044
2004-10-01,1131.5
2004-09-30,1114.579956
2004-09-29,1114.800049
2004-09-28,1110.060059
2004-09-27,1103.52002
2004-09-24,1110.109985
2004-09-23,1108.359985
2004-09-22,1113.560059
2004-09-21,1129.300049
2004-09-20,1122.199951
2004-09-17,1128.550049
2004-09-16,1123.5
2004-09-15,1120.369995
2004-09-14,1128.329956
2004-09-13,1125.819946
2004-09-10,1123.920044
2004-09-09,1118.380005
2004-09-08,1116.27002
2004-09-07,1121.300049
2004-09-03,1113.630005
2004-09-02,1118.310059
2004-09-01,1105.910034
2004-08-31,1104.23999
2004-08-30,1099.150024
2004-08-27,1107.77002
2004-08-26,1105.089966
2004-08-25,1104.959961
2004-08-24,1096.189941
2004-08-23,1095.680054
2004-08-20,1098.349976
2004-08-19,1091.22998
2004-08-18,1095.170044
2004-08-17,1081.709961
2004-08-16,1079.339966
2004-08-13,1064.800049
2004-08-12,1063.22998
2004-08-11,1075.790039
2004-08-10,1079.040039
2004-08-09,1065.219971
2004-08-06,1063.969971
2004-08-05,1080.699951
2004-08-04,1098.630005
2004-08-03,1099.689941
2004-08-02,1106.619995
2004-07-30,1101.719971
2004-07-29,1100.430054
2004-07-28,1095.420044
2004-07-27,1094.829956
2004-07-26,1084.069946
2004-07-23,1086.199951
2004-07-22,1096.839966
2004-07-21,1093.880005
2004-07-20,1108.670044
2004-07-19,1100.900024
2004-07-16,1101.390015
2004-07-15,1106.689941
2004-07-14,1111.469971
2004-07-13,1115.140015
2004-07-12,1114.349976
2004-07-09,1112.810059
2004-07-08,1109.109985
2004-07-07,1118.329956
2004-07-06,1116.209961
2004-07-02,1125.380005
2004-07-01,1128.939941
2004-06-30,1140.839966
2004-06-29,1136.199951
2004-06-28,1133.349976
2004-06-25,1134.430054
2004-06-24,1140.650024
2004-06-23,1144.060059
2004-06-22,1134.410034
2004-06-21,1130.300049
2004-06-18,1135.02002
2004-06-17,1132.050049
2004-06-16,1133.560059
2004-06-15,1132.01001
2004-06-14,1125.290039
2004-06-10,1136.469971
2004-06-09,1131.329956
2004-06-08,1142.180054
2004-06-07,1140.420044
2004-06-04,1122.5
2004-06-03,1116.640015
2004-06-02,1124.98999
2004-06-01,1121.199951
2004-05-28,1120.680054
2004-05-27,1121.280029
2004-05-26,1114.939941
2004-05-25,1113.050049
2004-05-24,1095.410034
2004-05-21,1093.560059
2004-05-20,1089.189941
2004-05-19,1088.680054
2004-05-18,1091.48999
2004-05-17,1084.099976
2004-05-14,1095.699951
2004-05-13,1096.439941
2004-05-12,1097.280029
2004-05-11,1095.449951
2004-05-10,1087.119995
2004-05-07,1098.699951
2004-05-06,1113.98999
2004-05-05,1121.530029
2004-05-04,1119.550049
2004-05-03,1117.48999
2004-04-30,1107.300049
2004-04-29,1113.890015
2004-04-28,1122.410034
2004-04-27,1138.109985
2004-04-26,1135.530029
2004-04-23,1140.599976
2004-04-22,1139.930054
2004-04-21,1124.089966
2004-04-20,1118.150024
2004-04-19,1135.819946
2004-04-16,1134.609985
2004-04-15,1128.839966
2004-04-14,1128.170044
2004-04-13,1129.439941
2004-04-12,1145.199951
2004-04-08,1139.319946
2004-04-07,1140.530029
2004-04-06,1148.160034
2004-04-05,1150.569946
2004-04-02,1141.810059
2004-04-01,1132.170044
2004-03-31,1126.209961
2004-03-30,1127.0
2004-03-29,1122.469971
2004-03-26,1108.060059
2004-03-25,1109.189941
2004-03-24,1091.329956
2004-03-23,1093.949951
2004-03-22,1095.400024
2004-03-19,1109.780029
2004-03-18,1122.319946
2004-03-17,1123.75
2004-03-16,1110.699951
2004-03-15,1104.48999
2004-03-12,1120.569946
2004-03-11,1106.780029
2004-03-10,1123.890015
2004-03-09,1140.579956
2004-03-08,1147.199951
2004-03-05,1156.859985
2004-03-04,1154.869995
2004-03-03,1151.030029
2004-03-02,1149.099976
2004-03-01,1155.969971
2004-02-27,1144.939941
2004-02-26,1144.910034
2004-02-25,1143.670044
2004-02-24,1139.089966
2004-02-23,1140.98999
2004-02-20,1144.109985
2004-02-19,1147.060059
2004-02-18,1151.819946
2004-02-17,1156.98999
2004-02-13,1145.810059
2004-02-12,1152.109985
2004-02-11,1157.76001
2004-02-10,1145.540039
2004-02-09,1139.810059
2004-02-06,1142.76001
2004-02-05,1128.589966
2004-02-04,1126.52002
2004-02-03,1136.030029
2004-02-02,1135.26001
2004-01-30,1131.130005
2004-01-29,1134.109985
2004-01-28,1128.47998
2004-01-27,1144.050049
2004-01-26,1155.369995
2004-01-23,1141.550049
2004-01-22,1143.939941
2004-01-21,1147.619995
2004-01-20,1138.77002
2004-01-16,1139.829956
2004-01-15,1132.050049
2004-01-14,1130.52002
2004-01-13,1121.219971
2004-01-12,1127.22998
2004-01-09,1121.859985
2004-01-08,1131.920044
2004-01-07,1126.329956
2004-01-06,1123.670044
2004-01-05,1122.219971
2004-01-02,1108.47998
2003-12-31,1111.920044
2003-12-30,1109.640015
2003-12-29,1109.47998
2003-12-26,1095.890015
2003-12-24,1094.040039
2003-12-23,1096.02002
2003-12-22,1092.939941
2003-12-19,1088.660034
2003-12-18,1089.180054
2003-12-17,1076.47998
2003-12-16,1075.130005
2003-12-15,1068.040039
2003-12-12,1074.140015
2003-12-11,1071.209961
2003-12-10,1059.050049
2003-12-09,1060.180054
2003-12-08,1069.300049
2003-12-05,1061.5
2003-12-04,1069.719971
2003-12-03,1064.72998
2003-12-02,1066.619995
2003-12-01,1070.119995
2003-11-28,1058.199951
2003-11-26,1058.449951
2003-11-25,1053.890015
2003-11-24,1052.079956
2003-11-21,1035.280029
2003-11-20,1033.650024
2003-11-19,1042.439941
2003-11-18,1034.150024
2003-11-17,1043.630005
2003-11-14,1050.349976
2003-11-13,1058.410034
2003-11-12,1058.530029
2003-11-11,1046.569946
2003-11-10,1047.109985
2003-11-07,1053.209961
2003-11-06,1058.050049
2003-11-05,1051.810059
2003-11-04,1053.25
2003-11-03,1059.02002
2003-10-31,1050.709961
2003-10-30,1046.939941
2003-10-29,1048.109985
2003-10-28,1046.790039
2003-10-27,1031.130005
2003-10-24,1028.910034
2003-10-23,1033.77002
2003-10-22,1030.359985
2003-10-21,1046.030029
2003-10-20,1044.680054
2003-10-17,1039.319946
2003-10-16,1050.069946
2003-10-15,1046.76001
2003-10-14,1049.47998
2003-10-13,1045.349976
2003-10-10,1038.060059
2003-10-09,1038.72998
2003-10-08,1033.780029
2003-10-07,1039.25
2003-10-06,1034.349976
2003-10-03,1029.849976
2003-10-02,1020.23999
2003-10-01,1018.219971
2003-09-30,995.969971
2003-09-29,1006.580017
2003-09-26,996.849976
2003-09-25,1003.27002
2003-09-24,1009.380005
2003-09-23,1029.030029
2003-09-22,1022.820007
2003-09-19,1036.300049
2003-09-18,1039.579956
2003-09-17,1025.969971
2003-09-16,1029.319946
2003-09-15,1014.809998
2003-09-12,1018.630005
2003-09-11,1016.419983
2003-09-10,1010.919983
2003-09-09,1023.169983
2003-09-08,1031.640015
2003-09-05,1021.390015
2003-09-04,1027.969971
2003-09-03,1026.27002
2003-09-02,1021.98999
2003-08-29,1008.01001
2003-08-28,1002.840027
2003-08-27,996.789978
2003-08-26,996.72998
2003-08-25,993.710022
2003-08-22,993.059998
2003-08-21,1003.27002
2003-08-20,1000.299988
2003-08-19,1002.349976
2003-08-18,999.73999
2003-08-15,990.669983
2003-08-14,990.51001
2003-08-13,984.030029
2003-08-12,990.349976
2003-08-11,980.590027
2003-08-08,977.590027
2003-08-07,974.119995
2003-08-06,967.080017
2003-08-05,965.460022
2003-08-04,982.820007
2003-08-01,980.150024
2003-07-31,990.309998
2003-07-30,987.48999
2003-07-29,989.280029
2003-07-28,996.52002
2003-07-25,998.679993
2003-07-24,981.599976
2003-07-23,988.609985
2003-07-22,988.109985
2003-07-21,978.799988
2003-07-18,993.320007
2003-07-17,981.72998
2003-07-16,994.090027
2003-07-15,1000.419983
2003-07-14,1003.859985
2003-07-11,998.140015
2003-07-10,988.700012
2003-07-09,1002.210022
2003-07-08,1007.840027
2003-07-07,1004.419983
2003-07-03,985.700012
2003-07-02,993.75
2003-07-01,982.320007
2003-06-30,974.5
2003-06-27,976.219971
2003-06-26,985.820007
2003-06-25,975.320007
2003-06-24,983.450012
2003-06-23,981.640015
2003-06-20,995.690002
2003-06-19,994.700012
2003-06-18,1010.090027
2003-06-17,1011.659973
2003-06-16,1010.73999
2003-06-13,988.609985
2003-06-12,998.51001
2003-06-11,997.47998
2003-06-10,984.840027
2003-06-09,975.929993
2003-06-06,987.76001
2003-06-05,990.140015
2003-06-04,986.23999
2003-06-03,971.559998
2003-06-02,967.0
2003-05-30,963.590027
2003-05-29,949.640015
2003-05-28,953.219971
2003-05-27,951.47998
2003-05-23,933.219971
2003-05-22,931.869995
2003-05-21,923.419983
2003-05-20,919.72998
2003-05-19,920.77002
2003-05-16,944.299988
2003-05-15,946.669983
2003-05-14,939.280029
2003-05-13,942.299988
2003-05-12,945.109985
2003-05-09,933.409973
2003-05-08,920.27002
2003-05-07,929.619995
2003-05-06,934.390015
2003-05-05,926.549988
2003-05-02,930.080017
2003-05-01,916.299988
2003-04-30,916.919983
2003-04-29,917.840027
2003-04-28,914.840027
2003-04-25,898.809998
2003-04-24,911.429993
2003-04-23,919.02002
2003-04-22,911.369995
2003-04-21,892.01001
2003-04-17,893.580017
2003-04-16,879.909973
2003-04-15,890.809998
2003-04-14,885.22998
2003-04-11,868.299988
2003-04-10,871.580017
2003-04-09,865.98999
2003-04-08,878.289978
2003-04-07,879.929993
2003-04-04,878.849976
2003-04-03,876.450012
2003-04-02,880.900024
2003-04-01,858.47998
2003-03-31,848.179993
2003-03-28,863.5
2003-03-27,868.52002
2003-03-26,869.950012
2003-03-25,874.73999
2003-03-24,864.22998
2003-03-21,895.789978
2003-03-20,875.669983
2003-03-19,874.02002
2003-03-18,866.450012
2003-03-17,862.789978
2003-03-14,833.27002
2003-03-13,831.900024
2003-03-12,804.190002
2003-03-11,800.72998
2003-03-10,807.47998
2003-03-07,828.890015
2003-03-06,822.099976
